StudentID,CGPA,Internships,Projects,Workshops_Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
STU04664,7.08,1,2,1,80.7,4,Yes,Yes,77.4,86.7,Placed
STU05447,6.29,0,2,3,77.6,5,No,No,80.1,80.2,Placed
STU09250,5.99,2,1,1,68.9,3,No,Yes,74.8,60.9,NotPlaced
STU08828,7.8,1,3,1,81.2,3.7,No,Yes,55.4,73,Placed
STU03032,6.91,1,3,3,79.5,2.1,Yes,Yes,65.9,82.7,Placed
STU01292,9.74,1,2,1,77,2.9,Yes,Yes,82.8,82.8,Placed
STU01335,7.63,1,0,2,67.4,4.4,Yes,Yes,43.5,84.4,Placed
STU04013,6.61,2,0,1,53.7,3.1,Yes,Yes,58.4,51.2,Placed
STU02578,8.4,0,1,1,59.7,2.9,No,No,78.8,73.7,NotPlaced
STU06730,9.11,2,0,2,80,3.6,Yes,Yes,83.7,41.8,Placed
STU01138,6.4,0,2,2,82,3.6,Yes,No,74.5,67.4,Placed
STU02380,7.73,1,2,0,58.2,3.2,No,No,73.8,49,NotPlaced
STU09077,7.2,0,1,1,63.2,4.5,Yes,Yes,93.6,77.9,Placed
STU01721,7.96,1,4,1,88.9,3.2,Yes,Yes,63.7,75.5,Placed
STU02829,8.36,1,2,1,72.1,2.9,Yes,Yes,71.1,69.5,Placed
STU06933,7.72,0,1,1,75,3.4,Yes,No,93.8,88.2,NotPlaced
STU02622,8.21,3,2,2,71,3.7,No,Yes,71,82.3,Placed
STU04473,8.67,1,2,0,72.7,4.1,No,Yes,69.4,76,Placed
STU07437,6.8,1,3,2,79.6,3.5,Yes,Yes,78.4,64.9,Placed
STU02333,6.13,1,0,2,62,2.7,Yes,Yes,61.1,73.9,NotPlaced
STU05220,6.42,1,1,0,72.6,3.9,No,Yes,67.5,82.7,Placed
STU06463,7.35,0,3,1,75,3.4,Yes,Yes,85.8,66.3,NotPlaced
STU09817,7.6,1,0,2,67.5,2.6,No,Yes,46.7,50.7,NotPlaced
STU08373,7.72,1,2,1,64.3,3.4,No,Yes,83.2,91.8,Placed
STU08961,7.91,1,2,1,80.3,4.6,Yes,Yes,75.2,71.3,Placed
STU01265,7.65,0,0,3,47.6,3.7,Yes,Yes,89.7,59.5,Placed
STU01055,7,0,1,1,58.6,2.4,No,Yes,84.1,52.6,NotPlaced
STU08981,7.22,2,2,2,86.7,3,Yes,Yes,70.2,61,Placed
STU02083,6.2,0,2,1,80.1,4,Yes,Yes,61.5,81.2,NotPlaced
STU07201,7.63,1,1,0,60.7,4.6,Yes,No,71.4,66.2,NotPlaced
STU05530,7.4,2,2,1,57.6,3.4,Yes,Yes,65.7,57,Placed
STU07886,7.93,1,3,1,76.8,3.1,No,No,66.2,68.4,Placed
STU01645,6.54,1,2,0,74.5,3.5,Yes,Yes,78.1,63.9,Placed
STU02361,6.57,1,1,3,73.7,3.6,No,Yes,73.1,55.1,Placed
STU01451,7.78,3,3,1,80.6,4.4,Yes,No,70.5,78,Placed
STU01455,8.01,1,2,1,68.6,5,Yes,Yes,73.3,47.2,Placed
STU00654,6.5,1,2,1,47.7,2,No,Yes,60.2,75.7,NotPlaced
STU00847,7.76,0,1,0,84.8,4.7,No,No,51.4,69.7,NotPlaced
STU01121,8.49,1,1,2,71.7,3.1,Yes,Yes,65.3,91.1,Placed
STU09549,6.94,0,0,1,80.6,4.2,Yes,No,89,61.4,NotPlaced
STU00652,8.51,1,1,3,61.4,3.1,Yes,Yes,61.7,88.1,Placed
STU01748,7.95,1,1,1,73.2,2.4,Yes,No,80.7,61.5,Placed
STU08292,9.49,1,3,0,68.7,3.2,Yes,Yes,58,76.9,Placed
STU04490,7.5,1,3,0,70.8,4.4,No,No,48.2,65.5,Placed
STU03064,7.02,2,2,1,78.2,4.9,No,No,75.2,84.2,Placed
STU04016,6.98,2,2,1,65.2,3.3,Yes,No,73.5,59.5,Placed
STU08257,8.51,2,3,1,63.5,3.4,Yes,No,87,77.5,Placed
STU08098,8.55,0,3,1,78.8,3.6,Yes,Yes,73.3,73.4,Placed
STU02054,7.23,0,1,0,76.1,3.3,Yes,Yes,53.5,65.4,NotPlaced
STU06863,9.24,2,2,2,84.5,3.9,Yes,No,50.3,54.4,Placed
STU08537,8.07,0,2,2,77,3.8,No,Yes,72.6,86.3,NotPlaced
STU02040,5.91,1,2,0,78.8,4.5,Yes,Yes,65.9,62.2,Placed
STU04106,7.72,1,2,1,63.2,3.1,No,No,91.2,65,NotPlaced
STU03898,8.14,2,3,1,73.7,3.1,Yes,No,59.9,79.3,Placed
STU08334,8.14,1,0,2,84.7,4.2,No,No,60.2,58.6,NotPlaced
STU04958,8.45,1,1,3,78.7,4.4,Yes,Yes,78.3,54.8,Placed
STU06558,8.5,0,1,1,76.1,4,No,No,83,87.7,NotPlaced
STU04853,7.98,1,2,1,81.8,4.3,Yes,No,98.8,48.9,Placed
STU04150,7.72,0,0,1,70.2,4.4,No,No,52.5,60.6,NotPlaced
STU08733,7.76,1,2,2,86.4,4.3,No,No,63.7,85.7,Placed
STU04926,7.05,0,2,3,66,3.4,Yes,No,70.3,70.8,NotPlaced
STU08691,7.96,0,2,1,65.1,4.6,Yes,Yes,82.5,70.5,Placed
STU02282,6.89,1,3,2,61.1,5,No,Yes,75.5,82,Placed
STU04886,7.07,1,0,2,69.3,2.2,No,Yes,89.3,84.3,NotPlaced
STU02158,7.21,0,1,3,75.7,3.2,Yes,No,40,67.8,NotPlaced
STU05199,6.74,0,1,2,54.3,3.5,No,Yes,49.6,65.4,NotPlaced
STU00644,6.15,1,2,0,78.2,2.9,Yes,No,92.1,77,NotPlaced
STU06674,7.61,1,3,2,65.2,4.3,Yes,No,66.3,75.1,Placed
STU09260,7.27,2,4,2,75.1,2.6,No,No,57.1,81,Placed
STU02783,6.42,1,3,1,52.8,3.2,No,Yes,72.7,65.3,Placed
STU00905,7.67,2,4,2,55.8,3.2,Yes,No,67.4,92,Placed
STU07971,8.94,2,0,1,66.2,4.2,No,Yes,64.9,75.1,Placed
STU04955,7.79,2,0,1,70.2,3.9,No,Yes,65.8,75.2,Placed
STU04054,7.68,1,3,1,72.2,3.2,Yes,Yes,82.3,57.5,Placed
STU04017,7.07,0,2,1,80.3,4.3,Yes,Yes,68.5,74.2,NotPlaced
STU01699,7.96,3,0,1,73.3,3.6,No,No,62.1,58.9,Placed
STU09570,7.16,2,1,1,60.6,3.8,Yes,Yes,66.8,72.2,Placed
STU03189,8.3,2,2,3,67.3,4.3,Yes,No,59.7,83.2,Placed
STU08839,8.78,2,1,2,79.3,4,Yes,No,70.5,72.8,Placed
STU09177,8.63,2,2,3,81.5,3.6,Yes,No,73.3,66.6,Placed
STU02588,7.32,2,3,2,72.2,4.2,No,Yes,65,82.1,Placed
STU09272,8.65,2,2,1,79.1,4.2,Yes,No,80,83.3,Placed
STU06840,7.27,2,3,2,62,5,No,No,83.1,58.6,Placed
STU07767,9.84,1,3,1,67.8,3,No,No,64.9,64.3,Placed
STU03729,6.42,1,1,1,74.4,1.4,No,Yes,60.6,83.9,NotPlaced
STU08833,7.06,1,1,2,71,3.8,Yes,No,64.1,91.4,NotPlaced
STU03390,7.63,3,1,1,79.3,3.3,Yes,Yes,54.1,70.3,Placed
STU08101,5.34,1,1,2,65,3,No,Yes,77.4,74.2,NotPlaced
STU03199,7.16,2,1,2,51.2,4.2,Yes,Yes,64.1,83.5,Placed
STU02203,8.15,0,2,1,72.7,2.4,No,No,63.4,74.1,NotPlaced
STU06964,7.19,0,2,1,60.1,3,Yes,No,74,80.3,NotPlaced
STU01023,7.48,1,1,2,58.9,5,Yes,No,77.6,69.8,Placed
STU02001,6.89,1,1,1,77.1,3.3,Yes,No,84.9,55.1,Placed
STU04726,5,2,3,1,85.1,2.7,No,Yes,79.3,58,Placed
STU07721,7.35,2,1,2,84.7,3.2,Yes,Yes,47.5,83.7,Placed
STU04025,6.89,2,3,2,80.9,4.1,No,Yes,69.7,67.2,Placed
STU04884,7.93,0,1,2,84.3,2,Yes,Yes,76.5,100,NotPlaced
STU08707,7.68,1,0,1,61.5,4.5,Yes,Yes,74.1,52.8,Placed
STU09873,7.21,2,2,1,60.2,3.5,Yes,No,75.6,88.8,Placed
STU07162,7.45,1,2,1,75.3,2.8,No,No,61.3,41.5,Placed
STU09488,8.58,1,4,2,58.3,3,Yes,Yes,73.4,64.3,Placed
STU03274,8.15,0,2,0,70.5,2.9,Yes,Yes,48,75.2,NotPlaced
STU05742,6.61,1,3,2,64,2.5,No,No,67.8,82.4,NotPlaced
STU05192,7.46,1,1,1,77.3,3.9,No,No,67.9,71.4,NotPlaced
STU02399,7.69,0,1,2,91.7,2.7,No,No,47.5,84.5,NotPlaced
STU02357,7.17,0,1,1,77.1,2.1,No,Yes,64.3,83.4,NotPlaced
STU07307,8.42,2,1,1,93.9,3.2,Yes,Yes,60.7,65,Placed
STU07627,8.49,1,3,1,60.3,2.9,Yes,Yes,64.9,48.8,Placed
STU09329,7.7,1,3,2,63.8,2.5,Yes,No,60.2,74.9,Placed
STU06475,5.85,1,3,2,65,3.4,Yes,No,81.6,83.3,Placed
STU06930,6.53,1,1,2,82.3,4.2,Yes,Yes,64.9,63.8,Placed
STU07020,7.55,1,3,0,69.6,3.2,Yes,Yes,96.1,75.6,Placed
STU01298,7.24,1,2,3,75.1,3.4,Yes,Yes,40,78.4,Placed
STU05702,7.3,2,2,0,89.7,4,Yes,No,64.8,77.6,Placed
STU01521,8.6,0,3,0,79.7,3.6,No,Yes,71,65.1,Placed
STU02798,5.89,1,3,1,82.2,3.5,Yes,Yes,98.5,68.1,Placed
STU01016,7.68,1,1,2,75.7,3.6,Yes,No,56.9,73,NotPlaced
STU08930,7.61,3,1,3,70.2,4.4,Yes,No,69.2,63.3,Placed
STU06627,7.84,3,0,0,63.8,4.6,No,Yes,88.1,44.8,Placed
STU07409,5.81,0,2,2,78.2,3.7,Yes,No,48.6,61.2,NotPlaced
STU08638,6.48,2,2,0,64,2.8,Yes,No,60.4,80.6,Placed
STU01150,6.74,1,1,1,50.3,3.7,Yes,Yes,57.7,52.9,NotPlaced
STU03938,6.3,1,1,2,76.9,4.2,Yes,Yes,83.2,53.2,Placed
STU02411,8.24,0,1,1,73.1,4.2,No,No,76.6,50.5,NotPlaced
STU00089,7.02,1,3,3,60.9,3.9,No,Yes,87.6,69.3,Placed
STU07752,7.79,1,2,1,63.9,2.3,Yes,Yes,95.3,87.5,Placed
STU02882,5.59,2,2,1,74.2,2.5,Yes,Yes,98.8,77.8,Placed
STU09997,5.7,2,2,1,65.4,4.2,No,Yes,66.1,72.4,Placed
STU00640,6.33,2,1,1,75.5,3.3,Yes,Yes,91.8,72.9,Placed
STU00178,8.81,0,1,1,57.9,3.6,Yes,No,73.1,73.9,NotPlaced
STU06150,7.73,0,2,2,66.8,4,No,Yes,64,63.9,Placed
STU06716,7.91,1,3,3,83.5,4.7,No,Yes,54.9,61.5,Placed
STU09123,8.11,1,2,1,84,2.6,Yes,Yes,70.3,64.3,Placed
STU09305,8.4,3,1,0,49.3,4.3,Yes,Yes,69.7,95.9,Placed
STU09339,7.53,1,2,3,70.5,3.7,No,Yes,63.1,78.4,Placed
STU03539,7.46,2,2,1,67.1,3.6,No,Yes,65.3,72.7,Placed
STU07448,7.06,1,1,2,70.5,4.8,Yes,Yes,90.7,64.8,Placed
STU01794,8.1,2,2,2,75.6,2.9,No,No,56.8,83,Placed
STU05463,8.48,1,1,1,73.3,3.2,Yes,No,66.6,56.8,Placed
STU06044,7.18,1,1,0,63.8,3.3,Yes,No,62,64,NotPlaced
STU03282,7.53,2,2,0,85.3,4.1,No,No,73.4,82.8,Placed
STU03554,9.76,1,1,2,72.3,3.5,No,No,99.5,69.9,Placed
STU03834,6.22,1,2,0,77.9,3.4,Yes,Yes,71.1,58.4,NotPlaced
STU05424,7.42,1,1,2,54.1,2.6,Yes,No,59.3,76.2,NotPlaced
STU05503,7.65,1,1,0,82.8,3.7,Yes,No,81.5,70.8,Placed
STU03247,7.9,2,4,1,61.7,2.2,No,Yes,88.6,83.1,Placed
STU02526,7.93,0,1,0,67.1,3.5,No,Yes,72,60.2,NotPlaced
STU05717,7.91,1,2,1,88.7,4.7,Yes,No,61.6,63.7,Placed
STU02871,6.93,1,2,0,73.1,4.3,Yes,No,74.6,73.4,NotPlaced
STU02311,7.21,1,2,1,93.3,3.2,No,Yes,68.5,56.8,Placed
STU03985,7.72,1,1,2,72.1,1.4,No,Yes,76.5,49.7,NotPlaced
STU00296,6.88,0,3,1,69.9,2.4,Yes,No,64.6,82.1,NotPlaced
STU06328,8.06,0,2,1,65.1,2.4,Yes,Yes,74,96.4,NotPlaced
STU03194,6.94,3,0,0,65.1,2.7,Yes,Yes,66.7,63.4,Placed
STU09536,7.08,2,1,1,63.2,2.4,No,Yes,75.6,88.5,NotPlaced
STU03857,6.24,1,1,1,74.6,3.9,Yes,No,92.2,70.4,NotPlaced
STU04425,6.69,3,3,1,71.4,3.1,Yes,No,79,63.5,Placed
STU06373,8.51,1,3,1,93.5,3.2,Yes,Yes,86.1,81.2,Placed
STU03307,7.98,1,2,0,68.6,2.4,No,No,55.9,66.2,NotPlaced
STU06546,7.17,0,4,1,80.7,4.1,No,No,72.7,89,Placed
STU09967,7.06,1,0,1,79.8,3.3,Yes,No,82.6,69.7,NotPlaced
STU04000,7.82,2,2,3,61.5,4.2,No,Yes,58.8,51.8,Placed
STU00813,8.8,1,0,2,59.9,3.3,Yes,No,74.3,72.2,NotPlaced
STU06851,6.49,0,3,3,73.8,1.2,Yes,Yes,71.6,71.8,Placed
STU08095,7.54,1,3,3,61.5,2.8,No,Yes,69.5,65.7,Placed
STU04221,5.35,0,2,2,81.3,4.1,Yes,Yes,78.9,66.8,Placed
STU01850,7.88,1,4,1,57.5,2.5,No,No,69.1,59.1,Placed
STU04745,8.94,0,2,3,66.4,4.6,Yes,No,75.1,74,Placed
STU05232,7.96,1,3,1,70.9,2.2,Yes,Yes,73.2,56.2,Placed
STU02689,8.18,1,1,1,84,3.5,Yes,No,67.3,61.8,Placed
STU05028,7.1,1,1,1,70.9,4.5,No,No,53.4,82.3,NotPlaced
STU05245,8.37,1,2,1,68,3.9,Yes,No,91.5,65,Placed
STU08388,7.83,1,4,2,65.9,2.9,No,No,70.1,56.8,Placed
STU05958,8.04,1,1,2,45.5,4.6,Yes,Yes,83.8,73.1,Placed
STU04596,7.64,1,2,1,82.3,4.9,No,Yes,66.9,72.4,Placed
STU09367,7.21,2,3,2,84.3,3.4,Yes,No,63.3,65.9,Placed
STU08034,8.21,1,4,1,58.5,3.3,No,Yes,58.3,86.9,Placed
STU07117,9.08,1,0,2,71.7,2.5,No,Yes,63.1,76.7,NotPlaced
STU00938,8.14,0,2,1,75.2,2.6,Yes,No,71.5,66.3,NotPlaced
STU03187,6.42,0,1,3,76.2,3.9,Yes,Yes,73.5,73.8,Placed
STU07544,8.71,0,1,2,61.1,4.1,Yes,Yes,73.7,65.6,NotPlaced
STU02810,7.01,1,3,3,90,3.3,Yes,Yes,62.5,74,Placed
STU09756,8.44,0,4,1,57.6,3,Yes,No,57.4,67.5,Placed
STU01501,8.2,0,4,2,76.1,3.8,No,Yes,100,74.9,Placed
STU05890,7.18,1,2,0,70.5,2.3,Yes,Yes,83.3,70,Placed
STU02331,7.24,1,2,3,57.1,4.3,Yes,No,82,68.8,Placed
STU09232,8.09,0,3,1,64.8,4,Yes,Yes,100,79.5,Placed
STU06432,5.14,1,2,1,81.9,2.9,Yes,Yes,62,73.5,Placed
STU09984,7.72,1,2,2,89.3,1.9,No,No,84.7,59.8,NotPlaced
STU06969,7.45,0,1,1,82.5,4.4,Yes,Yes,81.5,77.6,Placed
STU00826,8.81,1,2,1,69.8,3.7,Yes,No,76.4,67.5,Placed
STU02079,7.37,1,0,1,80.8,4.3,Yes,Yes,78.9,72.6,NotPlaced
STU06362,8.51,0,2,1,82.1,2.9,No,No,56.3,63.1,NotPlaced
STU02280,7.92,1,3,1,74.6,4.1,Yes,No,76,75.9,Placed
STU03794,7.28,2,0,0,79,3.2,No,Yes,73.2,66.3,NotPlaced
STU04338,7.95,2,1,0,70,3.5,Yes,No,57.6,92.1,Placed
STU05471,8.86,0,1,1,57.6,4.5,No,Yes,76.3,64.2,NotPlaced
STU07354,8.56,1,2,3,80.4,3.2,Yes,No,73.1,56,Placed
STU04751,8.49,1,1,1,63.2,2.2,Yes,Yes,70.9,79.9,Placed
STU08496,8.17,0,1,3,72.6,4.3,Yes,No,66.9,74.3,NotPlaced
STU06345,7.53,1,0,1,72.5,4.6,No,Yes,73.8,72.5,NotPlaced
STU05803,7.13,1,2,2,75.3,3.9,Yes,Yes,58.9,64.1,Placed
STU05496,6.35,2,1,1,56.1,2.7,No,No,63.9,84,NotPlaced
STU03679,8.57,1,1,2,72.2,3.6,No,No,68.3,74.1,Placed
STU04462,9.16,2,2,3,75.1,2.3,No,Yes,84.4,69.6,Placed
STU01329,6.41,2,2,2,73.7,3,No,Yes,89,78.2,Placed
STU02555,6.72,3,1,3,64.5,3.5,No,Yes,77.8,47.1,Placed
STU04139,8.3,1,1,0,75.1,4.8,Yes,No,70.8,88.5,Placed
STU08630,6.88,1,1,0,74.2,3.5,No,Yes,55.6,85.1,NotPlaced
STU02959,8.52,1,3,0,77.5,4.1,No,Yes,71.6,76,Placed
STU07799,7.63,0,1,1,78.1,2.7,Yes,No,94.6,83.7,NotPlaced
STU03476,6.34,3,3,0,77,4.2,No,No,68.1,54.4,Placed
STU00167,8.24,1,0,0,79.3,3.3,Yes,No,73.8,71.7,NotPlaced
STU09105,6.61,1,2,1,69,2.1,Yes,No,58.5,75.8,NotPlaced
STU08634,8.53,2,3,1,66.3,3.9,Yes,No,85,74.2,Placed
STU09992,7.67,1,0,0,94.4,5,Yes,Yes,69,100,Placed
STU08119,7.29,1,1,1,68.8,3,No,No,68.7,70.5,NotPlaced
STU07922,8.55,1,3,2,61.8,4.9,Yes,Yes,54,63,Placed
STU06009,8.53,3,2,2,68.7,2.5,No,Yes,75.1,72.1,Placed
STU02032,6.62,1,1,3,81.8,4.4,Yes,Yes,82.9,78.3,Placed
STU05785,7.38,1,2,2,81.6,3,No,No,85.7,70.7,NotPlaced
STU02611,8.09,1,1,3,60.9,2,No,No,68.7,66.7,Placed
STU04210,6.49,1,2,1,75.9,4.4,Yes,No,61.9,78.9,Placed
STU04965,6.91,1,4,2,71.4,3.3,Yes,No,76.1,57.3,Placed
STU08147,8.06,0,4,0,78.7,4.5,Yes,Yes,76.5,43.6,Placed
STU02626,6.73,1,2,0,65.4,2.6,Yes,No,59.2,64.8,NotPlaced
STU07890,7.26,1,3,1,68.8,3.1,Yes,Yes,56.1,83.5,Placed
STU05349,5.7,1,2,1,63.9,3.4,Yes,Yes,68.6,65.8,NotPlaced
STU04566,6.99,2,1,3,78.5,4.2,No,Yes,55.8,78.8,Placed
STU08793,7.56,1,0,2,75.8,3.6,No,No,72.3,74.7,NotPlaced
STU03524,8.97,0,3,1,60.1,4.2,No,Yes,69.2,76.3,Placed
STU02641,9.13,2,2,0,63.3,3.3,Yes,Yes,75.9,59.3,Placed
STU05013,7.51,1,1,3,79,4,No,No,71.9,64.4,Placed
STU08607,6.22,1,3,3,61.3,3.9,No,Yes,65.8,68,Placed
STU03594,6.17,2,3,2,74.9,2.6,Yes,No,78.2,65.6,Placed
STU00547,8.02,0,2,2,66.1,4.3,Yes,Yes,61.6,77.5,Placed
STU00817,7.74,2,1,1,80.2,4.3,No,Yes,79,76.1,Placed
STU03708,8.72,0,2,2,55.9,3.3,Yes,Yes,67.7,60.2,Placed
STU03008,6.11,2,3,1,72.6,2.7,Yes,No,67.7,75.9,Placed
STU00361,7.97,0,0,1,69.4,3.6,No,No,53.6,63.6,NotPlaced
STU02601,5.81,0,1,2,84,3.5,Yes,Yes,74.1,64.3,NotPlaced
STU02402,7.66,2,2,1,76.7,3.7,No,No,59.4,98.9,Placed
STU06096,8.16,1,3,0,70.1,4.8,Yes,Yes,61.8,68.2,Placed
STU09259,9.99,0,3,0,84.3,4.3,Yes,Yes,75.8,72.8,Placed
STU05997,8.54,0,2,0,70.1,5,Yes,Yes,90.6,70.5,Placed
STU05217,7.76,0,1,0,87,2.7,Yes,Yes,53.2,80.3,NotPlaced
STU04199,5,2,2,2,55.7,3.1,No,Yes,66.6,52,NotPlaced
STU04901,7.15,2,2,2,74.8,4.4,Yes,Yes,95.3,78.4,Placed
STU05591,7,2,2,3,73.2,3.6,Yes,No,80.2,54.4,Placed
STU06172,7.62,0,0,2,75.1,2.8,No,No,46.6,74.4,NotPlaced
STU04427,7.82,2,1,1,55.5,4.3,No,Yes,85.1,41.2,Placed
STU00632,8.88,0,1,1,66,4,Yes,No,73.6,68.5,NotPlaced
STU07463,6.44,1,1,1,67.1,3.2,Yes,No,59.3,79.7,NotPlaced
STU08505,6.26,0,2,1,81.8,3.7,No,Yes,86,67.8,NotPlaced
STU00403,7.5,1,2,1,87.2,3.1,Yes,No,80.3,67.8,Placed
STU00802,7.04,1,1,1,71.6,3.3,Yes,Yes,74.6,62.5,NotPlaced
STU04768,7.27,1,1,1,79.5,3.7,Yes,Yes,40.1,55.5,Placed
STU05613,8.43,3,2,0,77.6,1.3,No,Yes,66.9,58.8,Placed
STU08416,7.77,2,2,0,85.6,3.3,No,No,69.1,66.9,Placed
STU02968,6.99,0,4,2,68.2,4.8,No,Yes,58.2,81.3,Placed
STU04635,6.89,0,4,1,68.4,2.7,No,No,88.3,87.8,NotPlaced
STU04807,6.83,1,0,1,71.2,2.4,No,No,66.9,46.8,NotPlaced
STU07379,8.02,1,1,1,73.1,4.3,No,Yes,83.8,84.6,Placed
STU01466,8.03,1,2,3,66.8,4.8,No,No,54,65.9,Placed
STU06027,8.46,1,2,1,70.1,3.1,Yes,No,66.5,64.6,Placed
STU01774,7.68,1,0,1,72.3,3.4,No,Yes,74.2,65.5,NotPlaced
STU07821,8.04,2,0,2,57.7,3.4,Yes,Yes,83.4,74.8,Placed
STU07615,8.85,1,1,1,82.1,4.4,No,Yes,63.7,77.6,Placed
STU03339,7.95,1,0,2,72.9,3.3,No,No,57,87.4,NotPlaced
STU01677,8.6,3,2,2,65.8,3.5,Yes,No,87.2,81.1,Placed
STU06119,8,0,2,3,70.7,3,Yes,No,78.8,42.4,NotPlaced
STU09270,7.11,0,3,0,82.1,4,No,Yes,73.5,83.6,NotPlaced
STU07655,8.48,1,2,3,69.5,3.7,No,Yes,65.4,52.6,Placed
STU03705,7.37,1,2,3,72.6,2.7,Yes,Yes,84,75.8,Placed
STU05230,8.36,2,1,1,47.9,4.1,Yes,Yes,72.2,72.4,Placed
STU05023,7.33,0,2,2,56.5,3.2,No,No,84.1,71,NotPlaced
STU08065,6.71,1,2,2,62.6,5,Yes,Yes,49.7,58.2,Placed
STU01199,7.7,2,1,0,77.6,4.6,Yes,Yes,71.6,70.7,Placed
STU05775,7.78,3,2,1,72.8,3.2,Yes,No,57.9,58.4,Placed
STU08750,7.22,3,3,0,76.3,3.8,No,No,84.3,78.7,Placed
STU06197,6.21,1,2,3,89.1,3.5,No,No,60.4,71.4,Placed
STU00509,7.54,2,2,2,76.3,3.6,No,Yes,63.1,87.9,Placed
STU04298,7.61,1,1,2,81.2,4,Yes,No,68.4,90.3,Placed
STU00323,6.76,2,1,1,65.1,2.8,No,No,59.8,69,NotPlaced
STU03291,8.78,1,3,3,78.4,4,Yes,Yes,66.9,61.1,Placed
STU05593,6.82,1,1,1,79.6,3,No,Yes,78.2,72.3,Placed
STU09734,6.38,0,2,1,82.2,4.3,Yes,No,60.3,66.1,NotPlaced
STU07750,8.75,2,3,1,76.8,3.6,No,Yes,64.5,62.8,Placed
STU05611,8.09,0,1,2,72.9,4,Yes,Yes,50.9,79.8,Placed
STU01072,7.93,2,3,2,84.6,3,No,Yes,63.7,75,Placed
STU06503,7.89,1,1,2,60.1,2.3,No,No,81.3,77.6,NotPlaced
STU07595,8.8,1,2,2,73.6,4.5,Yes,No,75.2,87.5,Placed
STU02859,8.56,2,1,2,74.5,3.2,No,No,79.2,67.5,Placed
STU07779,7.3,0,2,2,77.3,3.1,Yes,No,64.6,69.5,NotPlaced
STU08491,8.64,3,2,1,71.9,2.9,Yes,No,54.3,80.5,Placed
STU02413,6.49,1,4,2,67.1,3.7,No,Yes,80,71.6,Placed
STU07972,8.08,0,1,2,57.1,3.6,Yes,No,54.7,97.3,NotPlaced
STU05481,9.26,1,0,1,75.7,4.3,Yes,Yes,82.2,73.5,Placed
STU08333,7.64,2,1,3,68.4,3.5,No,Yes,68.6,56,Placed
STU06747,6.64,1,2,1,60.5,3.4,No,Yes,80.9,66.9,NotPlaced
STU06612,8.37,1,2,2,59.8,3.5,Yes,No,94.3,69.3,Placed
STU02481,6.95,2,1,1,76.9,2.6,Yes,Yes,62.6,97.4,Placed
STU01912,9.51,0,0,1,65.6,3.2,No,No,61.3,59.5,NotPlaced
STU00787,8.25,1,2,0,92.2,3.8,No,No,65,64.4,Placed
STU08669,7.85,1,1,2,66.7,3,Yes,Yes,87,80.7,Placed
STU09008,8.38,2,4,0,63.2,5,Yes,Yes,79.6,60.7,Placed
STU06003,6.65,1,0,2,73.6,4.7,Yes,No,40.4,63.1,NotPlaced
STU04928,7.71,1,2,1,74.4,4.7,No,Yes,70.7,64.9,Placed
STU09262,8.84,0,0,0,61.4,3,No,No,70.4,82.4,NotPlaced
STU02159,8.65,1,2,3,59.8,4.1,No,Yes,74.6,70.9,Placed
STU03610,7.13,1,4,0,61.3,3.9,Yes,No,66.8,54.4,Placed
STU00054,8.05,0,2,1,63.4,2.9,Yes,Yes,61.9,54.1,NotPlaced
STU00710,9.03,3,3,1,69.7,4.1,Yes,No,88.2,63.7,Placed
STU05648,8.91,2,2,0,75,3,Yes,Yes,90,55,Placed
STU00559,7.86,1,2,1,68.2,2.8,Yes,Yes,77.1,78.9,Placed
STU00470,6.98,0,3,2,60.1,3.9,Yes,No,63.3,60.1,NotPlaced
STU01093,8.15,0,1,1,65.8,3.4,No,No,63.6,71,NotPlaced
STU04797,7.94,1,2,0,80.3,3.1,No,No,86,69.8,NotPlaced
STU06089,7.74,0,1,2,64.9,4.2,Yes,No,79.6,75.4,NotPlaced
STU09347,7.8,1,2,3,63.8,3.9,Yes,No,57.3,83.6,Placed
STU03166,5.92,0,1,0,75.8,2.6,Yes,No,66.3,62.1,NotPlaced
STU01556,7.83,1,3,0,61.7,4.9,Yes,No,62.4,56.8,Placed
STU05749,7.48,0,1,2,71.5,3,Yes,Yes,81.9,68.6,Placed
STU07205,5.93,1,2,1,70.6,3.1,No,Yes,83.3,56.9,Placed
STU07355,8.68,1,2,2,86.3,3.6,Yes,Yes,81.1,87.1,Placed
STU01635,7.2,0,3,0,80.2,2.6,Yes,No,69,84.6,NotPlaced
STU07943,6.2,1,3,0,70.3,3.7,No,No,54.8,80.9,NotPlaced
STU09341,6.66,1,4,0,57.9,2.1,Yes,No,76.6,53.7,Placed
STU07169,8.48,1,1,3,72.8,2.9,No,No,63.4,71,Placed
STU06180,8.29,1,1,0,56.2,3.5,No,No,87.3,53.7,NotPlaced
STU04095,8.61,0,3,0,74.4,1.9,Yes,No,93.2,54.2,NotPlaced
STU07796,8.57,0,2,2,84,4.5,No,No,62.2,67,Placed
STU09098,6.39,3,1,3,75.1,4.1,No,No,61.5,81.8,Placed
STU09131,8.6,1,1,0,80.3,3.6,Yes,Yes,56.1,75.7,NotPlaced
STU05929,8.56,0,0,2,72.8,3.3,No,No,60.1,66.9,NotPlaced
STU07823,7.06,3,1,1,83.8,4.5,Yes,Yes,61.3,65,Placed
